time,traffic_light_id,state
120.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrr
120.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyyyyrrrrrryyyrrrrrryyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
120.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rryyrrrrrrryyyy
121.0,10004196795,
121.0,1138151997,GGGG
121.0,1890576857,G
121.0,1890576860,G
121.0,5844915579,G
121.0,5844915598,G
121.0,9583476750,G
121.0,9583476751,GGG
121.0,9583476754,yy
121.0,9583476755,yy
121.0,9583476759,rrrr
121.0,9583476760,GGGG
121.0,9583476762,yy
121.0,9583476763,GGGG
121.0,9932496816,GG
121.0,9932519018,GGG
121.0,9932519019,GG
121.0,9932519023,GGG
121.0,9932519024,GGG
121.0,9932519025,GG
121.0,9932519026,GGGG
121.0,9932519027,GGG
121.0,9932519028,GG
121.0,9932519029,GGG
121.0,GS_5852218193,ryy
121.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
121.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
121.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
121.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrr
121.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyyyyrrrrrryyyrrrrrryyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
121.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
122.0,10004196795,
122.0,1138151997,GGGG
122.0,1890576857,G
122.0,1890576860,G
122.0,5844915579,G
122.0,5844915598,G
122.0,9583476750,G
122.0,9583476751,GGG
122.0,9583476754,yy
122.0,9583476755,yy
122.0,9583476759,rrrr
122.0,9583476760,GGGG
122.0,9583476762,yy
122.0,9583476763,GGGG
122.0,9932496816,GG
122.0,9932519018,GGG
122.0,9932519019,GG
122.0,9932519023,GGG
122.0,9932519024,GGG
122.0,9932519025,GG
122.0,9932519026,GGGG
122.0,9932519027,GGG
122.0,9932519028,GG
122.0,9932519029,GGG
122.0,GS_5852218193,ryy
122.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
122.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
122.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
122.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
122.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyyyyrrrrrryyyrrrrrryyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
122.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
123.0,10004196795,
123.0,1138151997,GGGG
123.0,1890576857,G
123.0,1890576860,G
123.0,5844915579,G
123.0,5844915598,G
123.0,9583476750,G
123.0,9583476751,GGG
123.0,9583476754,yy
123.0,9583476755,yy
123.0,9583476759,GGGG
123.0,9583476760,GGGG
123.0,9583476762,yy
123.0,9583476763,GGGG
123.0,9932496816,GG
123.0,9932519018,yyy
123.0,9932519019,yy
123.0,9932519023,GGG
123.0,9932519024,GGG
123.0,9932519025,GG
123.0,9932519026,GGGG
123.0,9932519027,GGG
123.0,9932519028,GG
123.0,9932519029,GGG
123.0,GS_5852218193,ryy
123.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
123.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
123.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
123.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
123.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyyyyrrrrrryyyrrrrrryyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
123.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
124.0,10004196795,
124.0,1138151997,GGGG
124.0,1890576857,G
124.0,1890576860,G
124.0,5844915579,G
124.0,5844915598,G
124.0,9583476750,G
124.0,9583476751,GGG
124.0,9583476754,rr
124.0,9583476755,rr
124.0,9583476759,GGGG
124.0,9583476760,GGGG
124.0,9583476762,rr
124.0,9583476763,GGGG
124.0,9932496816,GG
124.0,9932519018,yyy
124.0,9932519019,yy
124.0,9932519023,GGG
124.0,9932519024,GGG
124.0,9932519025,GG
124.0,9932519026,GGGG
124.0,9932519027,GGG
124.0,9932519028,GG
124.0,9932519029,GGG
124.0,GS_5852218193,ryy
124.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
124.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
124.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
124.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
124.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrryyyrrrrrrrrrrrryyyyyyrrrryyyyyrrryyyyyrrrrrryyyrrrrrryyyyrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
124.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
125.0,10004196795,
125.0,1138151997,GGGG
125.0,1890576857,G
125.0,1890576860,G
125.0,5844915579,G
125.0,5844915598,G
125.0,9583476750,G
125.0,9583476751,GGG
125.0,9583476754,rr
125.0,9583476755,rr
125.0,9583476759,GGGG
125.0,9583476760,GGGG
125.0,9583476762,rr
125.0,9583476763,GGGG
125.0,9932496816,GG
125.0,9932519018,yyy
125.0,9932519019,yy
125.0,9932519023,GGG
125.0,9932519024,GGG
125.0,9932519025,GG
125.0,9932519026,GGGG
125.0,9932519027,GGG
125.0,9932519028,GG
125.0,9932519029,GGG
125.0,GS_5852218193,Grr
125.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
125.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
125.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
125.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
125.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
125.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,Grrrrrrrrrrrrrr
126.0,10004196795,
126.0,1138151997,GGGG
126.0,1890576857,G
126.0,1890576860,G
126.0,5844915579,G
126.0,5844915598,G
126.0,9583476750,G
126.0,9583476751,GGG
126.0,9583476754,rr
126.0,9583476755,rr
126.0,9583476759,GGGG
126.0,9583476760,GGGG
126.0,9583476762,rr
126.0,9583476763,GGGG
126.0,9932496816,GG
126.0,9932519018,rrr
126.0,9932519019,rr
126.0,9932519023,GGG
126.0,9932519024,GGG
126.0,9932519025,GG
126.0,9932519026,GGGG
126.0,9932519027,GGG
126.0,9932519028,GG
126.0,9932519029,GGG
126.0,GS_5852218193,Grr
126.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
126.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
126.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
126.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
126.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
126.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,yrrrrrrrrrrrrrr
127.0,10004196795,
127.0,1138151997,GGGG
127.0,1890576857,G
127.0,1890576860,G
127.0,5844915579,G
127.0,5844915598,G
127.0,9583476750,G
127.0,9583476751,GGG
127.0,9583476754,rr
127.0,9583476755,rr
127.0,9583476759,GGGG
127.0,9583476760,GGGG
127.0,9583476762,rr
127.0,9583476763,GGGG
127.0,9932496816,GG
127.0,9932519018,rrr
127.0,9932519019,rr
127.0,9932519023,GGG
127.0,9932519024,GGG
127.0,9932519025,GG
127.0,9932519026,GGGG
127.0,9932519027,GGG
127.0,9932519028,GG
127.0,9932519029,GGG
127.0,GS_5852218193,Grr
127.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
127.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
127.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
127.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
127.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
127.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,yrrrrrrrrrrrrrr
128.0,10004196795,
128.0,1138151997,GGGG
128.0,1890576857,G
128.0,1890576860,G
128.0,5844915579,G
128.0,5844915598,G
128.0,9583476750,G
128.0,9583476751,GGG
128.0,9583476754,rr
128.0,9583476755,rr
128.0,9583476759,GGGG
128.0,9583476760,GGGG
128.0,9583476762,rr
128.0,9583476763,GGGG
128.0,9932496816,GG
128.0,9932519018,rrr
128.0,9932519019,rr
128.0,9932519023,GGG
128.0,9932519024,GGG
128.0,9932519025,GG
128.0,9932519026,GGGG
128.0,9932519027,GGG
128.0,9932519028,GG
128.0,9932519029,GGG
128.0,GS_5852218193,Grr
128.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
128.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,GGrrrrrrrrGrrrrrr
128.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
128.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
128.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
128.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,yrrrrrrrrrrrrrr
129.0,10004196795,
129.0,1138151997,GGGG
129.0,1890576857,G
129.0,1890576860,G
129.0,5844915579,G
129.0,5844915598,G
129.0,9583476750,G
129.0,9583476751,GGG
129.0,9583476754,GG
129.0,9583476755,GG
129.0,9583476759,GGGG
129.0,9583476760,GGGG
129.0,9583476762,GG
129.0,9583476763,GGGG
129.0,9932496816,GG
129.0,9932519018,rrr
129.0,9932519019,rr
129.0,9932519023,GGG
129.0,9932519024,GGG
129.0,9932519025,GG
129.0,9932519026,GGGG
129.0,9932519027,GGG
129.0,9932519028,GG
129.0,9932519029,GGG
129.0,GS_5852218193,Grr
129.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
129.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
129.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
129.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
129.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
129.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rGrrrrrrrrrrrrr
130.0,10004196795,
130.0,1138151997,GGGG
130.0,1890576857,G
130.0,1890576860,G
130.0,5844915579,G
130.0,5844915598,G
130.0,9583476750,G
130.0,9583476751,GGG
130.0,9583476754,GG
130.0,9583476755,GG
130.0,9583476759,GGGG
130.0,9583476760,GGGG
130.0,9583476762,GG
130.0,9583476763,GGGG
130.0,9932496816,GG
130.0,9932519018,rrr
130.0,9932519019,rr
130.0,9932519023,GGG
130.0,9932519024,GGG
130.0,9932519025,GG
130.0,9932519026,GGGG
130.0,9932519027,GGG
130.0,9932519028,GG
130.0,9932519029,GGG
130.0,GS_5852218193,Grr
130.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,rGGGrrrrrrrrrGGGrrrrrrr
130.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
130.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
130.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
130.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
130.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rGrrrrrrrrrrrrr
131.0,10004196795,
131.0,1138151997,yyyy
131.0,1890576857,y
131.0,1890576860,y
131.0,5844915579,y
131.0,5844915598,y
131.0,9583476750,y
131.0,9583476751,yyy
131.0,9583476754,GG
131.0,9583476755,GG
131.0,9583476759,GGGG
131.0,9583476760,GGGG
131.0,9583476762,GG
131.0,9583476763,yyyy
131.0,9932496816,yy
131.0,9932519018,GGG
131.0,9932519019,GG
131.0,9932519023,GGG
131.0,9932519024,GGG
131.0,9932519025,GG
131.0,9932519026,GGGG
131.0,9932519027,GGG
131.0,9932519028,yy
131.0,9932519029,GGG
131.0,GS_5852218193,Grr
131.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,ryyyrrrrrrrrryyyrrrrrrr
131.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
131.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyrrrrrrrrrrrrrrrrrrrrrrrrrrrrr
131.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrrGGGGrrrrrrrrrrrrrrr
131.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
131.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rGrrrrrrrrrrrrr
132.0,10004196795,
132.0,1138151997,yyyy
132.0,1890576857,y
132.0,1890576860,y
132.0,5844915579,y
132.0,5844915598,y
132.0,9583476750,y
132.0,9583476751,yyy
132.0,9583476754,GG
132.0,9583476755,GG
132.0,9583476759,GGGG
132.0,9583476760,GGGG
132.0,9583476762,GG
132.0,9583476763,yyyy
132.0,9932496816,yy
132.0,9932519018,GGG
132.0,9932519019,GG
132.0,9932519023,GGG
132.0,9932519024,GGG
132.0,9932519025,GG
132.0,9932519026,GGGG
132.0,9932519027,GGG
132.0,9932519028,yy
132.0,9932519029,GGG
132.0,GS_5852218193,Grr
132.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,ryyyrrrrrrrrryyyrrrrrrr
132.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
132.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
132.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
132.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
132.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rGrrrrrrrrrrrrr
133.0,10004196795,
133.0,1138151997,yyyy
133.0,1890576857,y
133.0,1890576860,y
133.0,5844915579,y
133.0,5844915598,y
133.0,9583476750,y
133.0,9583476751,yyy
133.0,9583476754,GG
133.0,9583476755,GG
133.0,9583476759,yyyy
133.0,9583476760,GGGG
133.0,9583476762,GG
133.0,9583476763,yyyy
133.0,9932496816,yy
133.0,9932519018,GGG
133.0,9932519019,GG
133.0,9932519023,GGG
133.0,9932519024,GGG
133.0,9932519025,GG
133.0,9932519026,GGGG
133.0,9932519027,GGG
133.0,9932519028,yy
133.0,9932519029,GGG
133.0,GS_5852218193,Grr
133.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,ryyyrrrrrrrrryyyrrrrrrr
133.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
133.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
133.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
133.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
133.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,rGrrrrrrrrrrrrr
134.0,10004196795,
134.0,1138151997,yyyy
134.0,1890576857,y
134.0,1890576860,y
134.0,5844915579,y
134.0,5844915598,y
134.0,9583476750,y
134.0,9583476751,yyy
134.0,9583476754,GG
134.0,9583476755,GG
134.0,9583476759,yyyy
134.0,9583476760,yyyy
134.0,9583476762,GG
134.0,9583476763,yyyy
134.0,9932496816,yy
134.0,9932519018,GGG
134.0,9932519019,GG
134.0,9932519023,yyy
134.0,9932519024,yyy
134.0,9932519025,yy
134.0,9932519026,yyyy
134.0,9932519027,yyy
134.0,9932519028,yy
134.0,9932519029,yyy
134.0,GS_5852218193,Grr
134.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,ryyyrrrrrrrrryyyrrrrrrr
134.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,yyrrrrrrrryrrrrrr
134.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
134.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
134.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGGGrrrrrrGGGrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrr
134.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,ryrrrrrrrrrrrrr
135.0,10004196795,
135.0,1138151997,yyyy
135.0,1890576857,y
135.0,1890576860,y
135.0,5844915579,y
135.0,5844915598,y
135.0,9583476750,y
135.0,9583476751,yyy
135.0,9583476754,GG
135.0,9583476755,GG
135.0,9583476759,yyyy
135.0,9583476760,yyyy
135.0,9583476762,GG
135.0,9583476763,yyyy
135.0,9932496816,yy
135.0,9932519018,GGG
135.0,9932519019,GG
135.0,9932519023,yyy
135.0,9932519024,yyy
135.0,9932519025,yy
135.0,9932519026,yyyy
135.0,9932519027,yyy
135.0,9932519028,yy
135.0,9932519029,yyy
135.0,GS_5852218193,yrr
135.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,ryyyrrrrrrrrryyyrrrrrrr
135.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrrGGGgGGGrrrrrrr
135.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
135.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
135.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyyyrrrrrryyyrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrr
135.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,ryrrrrrrrrrrrrr
136.0,10004196795,
136.0,1138151997,rrrr
136.0,1890576857,r
136.0,1890576860,r
136.0,5844915579,r
136.0,5844915598,r
136.0,9583476750,r
136.0,9583476751,rrr
136.0,9583476754,yy
136.0,9583476755,yy
136.0,9583476759,yyyy
136.0,9583476760,yyyy
136.0,9583476762,yy
136.0,9583476763,rrrr
136.0,9932496816,rr
136.0,9932519018,yyy
136.0,9932519019,yy
136.0,9932519023,yyy
136.0,9932519024,yyy
136.0,9932519025,yy
136.0,9932519026,yyyy
136.0,9932519027,yyy
136.0,9932519028,rr
136.0,9932519029,yyy
136.0,GS_5852218193,yrr
136.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,GrrrgGrrrrrrGrrrgGrrrrr
136.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrrGGGgGGGrrrrrrr
136.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
136.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
136.0,joinedS_5849981999_8450741431_8450741437_8450741439_#8more,rrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrryyyyyrrrrrryyyrrrrrrrrrrrrrrryyyrrrrrrrrrrrrrrrrrrrrrrr
136.0,joinedS_9496741742_cluster_10298618339_2555369366_cluster_10298633587_10298633588_9496741760_9498347614_#2more,ryrrrrrrrrrrrrr
137.0,10004196795,
137.0,1138151997,rrrr
137.0,1890576857,r
137.0,1890576860,r
137.0,5844915579,r
137.0,5844915598,r
137.0,9583476750,r
137.0,9583476751,rrr
137.0,9583476754,yy
137.0,9583476755,yy
137.0,9583476759,yyyy
137.0,9583476760,yyyy
137.0,9583476762,yy
137.0,9583476763,rrrr
137.0,9932496816,rr
137.0,9932519018,yyy
137.0,9932519019,yy
137.0,9932519023,yyy
137.0,9932519024,yyy
137.0,9932519025,yy
137.0,9932519026,yyyy
137.0,9932519027,yyy
137.0,9932519028,rr
137.0,9932519029,yyy
137.0,GS_5852218193,yrr
137.0,cluster_109103212_1484917779_1986175689_1986175701_#8more,GrrrgGrrrrrrGrrrgGrrrrr
137.0,cluster_1684400223_1684400227_4897332520_5885681510_#5more,rrrGGGgGGGrrrrrrr
137.0,joinedS_2435179289_2435179298_2435179301_2435179303_#12more,GGGrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrrGGGrrrrrrrrrrrrrrrrrrrrrrrrrr
137.0,joinedS_2719722316_2719722319_2719722324_2719722327,rrrrrrrrrrrrrrrrrrrrrrryyyyrrrrrrrrrrrrrrr
