time,vehicle_id,x,y,speed,waiting_time
130.0,veh1,5720.6000610094325,11959.965270744411,20.250580116629994,0.0
130.0,veh2,6720.909681258011,15249.718616280865,24.243152787821543,0.0
131.0,veh0,8659.045578169427,13801.497107840169,22.36245635599997,0.0
131.0,veh1,5740.989133482537,11959.750246921403,20.36670075917004,0.0
131.0,veh2,6740.1339844526465,15243.186578485673,20.445098334859303,0.0
132.0,veh0,8635.753363101017,13801.01366604002,23.30306219992861,0.0
132.0,veh1,5761.248370459796,11960.66022647938,20.220910620585478,0.0
132.0,veh2,6755.547730240915,15238.511917877755,16.106920443789512,0.0
133.0,veh0,8613.091914336486,13799.339508952658,22.72869667474814,0.0
133.0,veh1,5781.311373266345,11961.55865215451,20.140168201959153,0.0
133.0,veh2,6766.65513725454,15235.143278045754,11.606920443789512,0.0
134.0,veh0,8589.978246774193,13796.907859026089,23.244910869641974,0.0
134.0,veh1,5801.128658557342,11962.19491936962,19.880370708451068,0.0
134.0,veh2,6773.4562054935195,15233.080658989671,7.106920443789512,0.0
135.0,veh0,8567.718132366857,13793.51010898459,22.52216382062696,0.0
135.0,veh1,5821.606562428795,11961.725134151246,20.48413869886512,0.0
135.0,veh2,6775.950934957854,15232.324060709503,2.6069204437895124,0.0
136.0,veh0,8544.582810625187,13785.373609310947,23.290760657551512,0.0
136.0,veh1,5841.381652569179,11961.271472238468,19.78111098484455,0.0
136.0,veh2,6776.447769510836,15232.173381377861,0.5191777993830681,0.0
137.0,veh0,8522.489965790926,13779.895171921718,22.814067096227593,0.0
137.0,veh1,5861.2874689800365,11960.88258491181,19.91102306858024,0.0
137.0,veh2,6776.592034521529,15232.129628874618,0.1507527814446762,0.0
138.0,veh0,8501.17518381656,13773.515464879769,22.286673159745337,0.0
138.0,veh1,5881.11653306943,11960.837722775861,19.829934638774414,0.0
138.0,veh2,6776.609688783423,15232.124274713224,0.018448195247932682,1.0
139.0,veh0,8479.703533203829,13765.821934088635,22.852141277340056,0.0
139.0,veh1,5901.579590277331,11960.789530277281,20.4635664093666,0.0
139.0,veh2,6776.616710045193,15232.122145314162,0.007337016342496053,2.0
140.0,veh0,8458.072595521915,13757.262793469275,23.312314443324507,0.0
140.0,veh1,5921.927002163947,11960.74392872666,20.344619931828625,0.0
140.0,veh2,6776.62143714871,15232.120711684407,0.004939687038798614,3.0
141.0,veh0,8437.59770888361,13748.221909916603,22.42160189662762,0.0
141.0,veh1,5942.6820216102715,11960.69741366739,20.75217156197263,0.0
141.0,veh2,6776.621938116329,15232.120559751605,0.000523496734121569,4.0
142.0,veh0,8417.702119996284,13738.109236787552,22.35644080551509,0.0
142.0,veh1,5962.630538073215,11960.523980710639,19.9465654917652,0.0
142.0,veh2,6776.622063712467,15232.120521660972,0.0001312443469837867,5.0
143.0,veh0,8397.64544222203,13726.618506668945,23.154165078547596,0.0
143.0,veh1,5982.198379976322,11960.32875630186,19.56608147820311,0.0
143.0,veh2,6776.622063712467,15232.120521660972,0.0,6.0
144.0,veh0,8378.790604986538,13714.76023673987,22.3234214415418,0.0
144.0,veh1,6002.674134626053,11961.725490566927,20.677256382478795,0.0
144.0,veh2,6776.622063712467,15232.120521660972,0.0,7.0
145.0,veh0,8359.55975292245,13701.279473377688,23.529539137298055,0.0
145.0,veh1,6022.8526295269,11961.528165171849,20.18617564368846,0.0
145.0,veh2,6776.622063712467,15232.120521660972,0.0,8.0
146.0,veh0,8341.817806124105,13687.73819341695,22.363537877972053,0.0
146.0,veh1,6043.394607308999,11961.327285279593,20.549796881073547,0.0
146.0,veh2,6776.622063712467,15232.120521660972,0.0,9.0
147.0,veh0,8324.5387492992,13673.7222967973,22.28939858494494,0.0
147.0,veh1,6063.163430918531,11961.380866308755,19.77597491693536,0.0
147.0,veh2,6776.622063712467,15232.120521660972,0.0,10.0
148.0,veh0,8307.874453401346,13658.623783412788,22.525619720329345,0.0
148.0,veh1,6083.16656045958,11961.515975370521,20.010243237077653,0.0
148.0,veh2,6776.622063712467,15232.120521660972,0.0,11.0
149.0,veh0,8291.870734377671,13642.589034395853,22.692929225146585,0.0
149.0,veh1,6103.495228542623,11961.65328324857,20.335897550069188,0.0
149.0,veh2,6776.622063712467,15232.120521660972,0.0,12.0
150.0,veh0,8276.160465207839,13625.57533378663,23.20303987780288,0.0
150.0,veh1,6124.326285423465,11961.793984459599,20.838465011970534,0.0
150.0,veh2,6776.622063712467,15232.120521660972,0.0,13.0
151.0,veh0,8261.679855250724,13608.440199239882,22.474537703429164,0.0
151.0,veh1,6143.925682365675,11961.933161386756,19.6130581201412,0.0
151.0,veh2,6776.622063712467,15232.120521660972,0.0,14.0
152.0,veh0,8246.900888837115,13590.482622017815,23.297656120720134,0.0
152.0,veh1,6163.591262651763,11962.068300391818,19.707087580057255,0.0
152.0,veh2,6776.622063712467,15232.120521660972,0.0,15.0
153.0,veh0,8232.069557632001,13576.97205874682,22.435716196416692,0.0
153.0,veh1,6184.347495708593,11962.21093420396,20.80004234466555,0.0
153.0,veh2,6776.622063712467,15232.120521660972,0.0,16.0
154.0,veh0,8217.44226194717,13558.580947427306,23.498722504043766,0.0
154.0,veh1,6204.611193986197,11962.350183388795,20.306467993476822,0.0
154.0,veh2,6776.622063712467,15232.120521660972,0.0,17.0
155.0,veh0,8202.708814985144,13540.401357799961,23.40121798479166,0.0
155.0,veh1,6225.232053124292,11962.491886931071,20.66438269802688,0.0
155.0,veh2,6776.622063712467,15232.120521660972,0.0,18.0
156.0,veh0,8188.156508407886,13522.776494389269,22.856173882923834,0.0
156.0,veh1,6245.926668245073,11962.628192831362,20.73825867684877,0.0
156.0,veh2,6776.622063712467,15232.120521660972,0.0,19.0
157.0,veh0,8173.614700233064,13505.19549791303,22.815935212268307,0.0
157.0,veh1,6266.560376938318,11962.735241903702,20.677049443301208,0.0
157.0,veh2,6776.622063712467,15232.120521660972,0.0,20.0
158.0,veh0,8158.119661204487,13487.962326921996,23.181413878674434,0.0
158.0,veh1,6286.271363283361,11962.837503830264,19.75238893268483,0.0
158.0,veh2,6776.622063712467,15232.120521660972,0.0,21.0
159.0,veh0,8142.128953012901,13472.070129623602,22.548837633791194,0.0
159.0,veh1,6306.535749722057,11962.942636833837,20.30695143371208,0.0
159.0,veh2,6776.622063712467,15232.120521660972,0.0,22.0
160.0,veh0,8125.173676701815,13456.53964599027,22.997329319442436,0.0
160.0,veh1,6326.912513282853,11963.048352857499,20.419564602024316,0.0
160.0,veh2,6776.622063712467,15232.120521660972,0.0,23.0
161.0,veh0,8107.302512461503,13441.502114827217,23.359799001702854,0.0
161.0,veh1,6347.679484705471,11963.156093305866,20.81059208874444,0.0
161.0,veh2,6776.622063712467,15232.120521660972,0.0,24.0
162.0,veh0,8089.266514188961,13428.103967482864,22.478094400662744,0.0
162.0,veh1,6367.655323362621,11963.259729304087,20.017797562515756,0.0
162.0,veh2,6776.622063712467,15232.120521660972,0.0,25.0
163.0,veh0,8070.082462519789,13415.504001669791,22.95182385406159,0.0
163.0,veh1,6388.133790684591,11963.365972973721,20.521481990198065,0.0
163.0,veh2,6776.622063712467,15232.120521660972,0.0,26.0
164.0,veh0,8050.201149976593,13403.63446296927,23.1601792521419,0.0
164.0,veh1,6408.42042248275,11963.47122138772,20.329243519169673,0.0
164.0,veh2,6776.622063712467,15232.120521660972,0.0,27.0
165.0,veh0,8030.3365436621025,13392.692520477183,22.68705709163267,0.0
165.0,veh1,6428.061456454348,11963.573120396652,19.682289625483957,0.0
165.0,veh2,6776.622063712467,15232.120521660972,0.0,28.0
166.0,veh0,8010.202275825193,13382.822546395108,22.425127509852686,0.0
166.0,veh1,6447.953655323512,11963.676322466012,19.93398209059464,0.0
166.0,veh2,6776.622063712467,15232.120521660972,0.0,29.0
167.0,veh0,7989.162449916363,13373.51227083988,23.009782941487433,0.0
167.0,veh1,6468.473697257766,11964.561176367406,20.58415343159663,0.0
167.0,veh2,6776.622063712467,15232.120521660972,0.0,30.0
168.0,veh0,7967.956660353284,13365.515725589994,22.669673656194284,0.0
168.0,veh1,6488.050198926801,11965.514815056584,19.6406199578088,0.0
168.0,veh2,6776.622063712467,15232.120521660972,0.0,31.0
169.0,veh0,7946.3289741460885,13358.121547322653,22.858989908673614,0.0
169.0,veh1,6507.844038443666,11966.479041019415,19.85866964532847,0.0
169.0,veh2,6776.622063712467,15232.120521660972,0.0,32.0
170.0,veh0,7924.173943648529,13351.674693660561,23.12320532494858,0.0
170.0,veh1,6527.9266630347665,11967.457334695888,20.14840056806656,0.0
170.0,veh2,6776.622063712467,15232.120521660972,0.0,33.0
171.0,veh0,7901.6920930951055,13346.516412119203,23.152668329781665,0.0
171.0,veh1,6547.324531835227,11969.186786516859,19.552100420499613,0.0
171.0,veh2,6776.622063712467,15232.120521660972,0.0,34.0
172.0,veh0,7882.258548098096,13342.656931410238,19.816091031903838,0.0
172.0,veh1,6567.2059264895925,11972.8469965833,20.257703336992694,0.0
172.0,veh2,6776.622063712467,15232.120521660972,0.0,35.0
173.0,veh0,7867.035927975239,13340.253488329683,15.418610265335506,0.0
173.0,veh1,6587.464168306656,11976.576585071243,20.641683342320306,0.0
173.0,veh2,6776.622063712467,15232.120521660972,0.0,36.0
174.0,veh0,7854.901239814348,13339.153232086088,12.19889844557873,0.0
174.0,veh1,6607.033035005767,11980.179258028855,19.939259952505513,0.0
174.0,veh2,6776.622063712467,15232.120521660972,0.0,37.0
175.0,veh0,7847.208155566155,13339.083933196604,7.698898445578729,0.0
175.0,veh1,6626.378829255059,11983.740862840064,19.711965258664844,0.0
175.0,veh2,6776.622063712467,15232.120521660972,0.0,38.0
176.0,veh0,7837.588670944326,13340.433963598234,9.743707122045075,0.0
176.0,veh1,6645.403585350765,11988.99228710646,19.804222276004424,0.0
176.0,veh2,6776.622063712467,15232.120521660972,0.0,39.0
177.0,veh0,7827.548236245271,13345.864919866564,11.637840261167351,0.0
177.0,veh1,6664.879843821693,11995.024297983717,20.431514381396976,0.0
177.0,veh2,6776.622063712467,15232.120521660972,0.0,40.0
178.0,veh0,7818.048734946564,13355.150398993626,13.591938209274288,0.0
178.0,veh1,6684.284488253951,12001.034129207688,20.356387874775958,0.0
178.0,veh2,6776.622063712467,15232.120521660972,0.0,41.0
179.0,veh0,7800.511400117833,13359.217085269847,16.146229099083197,0.0
179.0,veh1,6704.862895966459,12004.06186454555,20.35041133215504,0.0
179.0,veh2,6776.622063712467,15232.120521660972,0.0,42.0
180.0,veh0,7787.435857689377,13349.144466073378,16.745033976820114,0.0
180.0,veh1,6724.181827507141,12011.16215078978,20.613397634018607,0.0
180.0,veh2,6776.622063712467,15232.120521660972,0.0,43.0
181.0,veh0,7773.9866516177235,13339.666684995631,14.843229942740686,0.0
181.0,veh1,6743.279282487933,12019.473210174669,20.827593075799218,0.0
181.0,veh2,6776.622063712467,15232.120521660972,0.0,44.0
182.0,veh0,7757.723672511803,13334.500214124482,16.632473272965104,0.0
182.0,veh1,6759.4552982446085,12030.583196518366,20.679847598530746,0.0
182.0,veh2,6776.622063712467,15232.120521660972,0.0,45.0
183.0,veh0,7738.840877686037,13333.699435405306,18.4250765436979,0.0
183.0,veh1,6777.779823744596,12040.395891593294,20.61040700407552,0.0
183.0,veh2,6776.622063712467,15232.120521660972,0.0,46.0
184.0,veh0,7718.2685148930905,13334.394135267441,20.275349220302704,0.0
184.0,veh1,6795.216469472821,12050.378732362557,19.99914159172999,0.0
184.0,veh2,6776.622063712467,15232.120521660972,0.0,47.0
185.0,veh0,7696.621946026262,13335.934346251024,21.638758829114778,0.0
185.0,veh1,6811.833114893116,12061.52422029512,20.012536274747386,0.0
185.0,veh2,6776.622063712467,15232.120521660972,0.0,48.0
186.0,veh0,7674.1865563904375,13339.0504342143,22.5722734482836,0.0
186.0,veh1,6829.0420780207805,12073.067000803458,20.725904063799813,0.0
186.0,veh2,6776.622063712467,15232.120521660972,0.0,49.0
187.0,veh0,7651.797256753357,13343.151368595669,22.680096041072904,0.0
187.0,veh1,6845.799590621325,12084.350885420661,20.205233474623807,0.0
187.0,veh2,6776.622063712467,15232.120521660972,0.0,50.0
188.0,veh0,7629.604713526694,13348.256052786845,22.68796061122492,0.0
188.0,veh1,6862.8015959362665,12096.241375005842,20.758323046880236,0.0
188.0,veh2,6776.622063712467,15232.120521660972,0.0,51.0
189.0,veh0,7607.097230554218,13354.226172883502,23.222948437334782,0.0
189.0,veh1,6879.639596948385,12108.407759263864,20.781674750278167,0.0
189.0,veh2,6776.622063712467,15232.120521660972,0.0,52.0
190.0,veh0,7585.20717488535,13361.581417609663,23.007757361407204,0.0
190.0,veh1,6896.25817354896,12120.415597284451,20.51085835410135,0.0
190.0,veh2,6776.622063712467,15232.120521660972,0.0,53.0
191.0,veh0,7563.2667268324285,13369.581269187425,23.27183218713552,0.0
191.0,veh1,6912.874151023183,12132.42155729292,20.507650479337595,0.0
191.0,veh2,6776.622063712467,15232.120521660972,0.0,54.0
192.0,veh0,7541.65791061163,13378.751518354242,23.39968062728811,0.0
192.0,veh1,6929.272115814775,12144.269991115942,20.238576456916913,0.0
192.0,veh2,6776.622063712467,15232.120521660972,0.0,55.0
193.0,veh0,7520.990644226492,13388.863911570592,22.929971409553477,0.0
193.0,veh1,6945.192597638015,12150.454917635438,17.408669102739935,0.0
193.0,veh2,6776.622063712467,15232.120521660972,0.0,56.0
194.0,veh0,7501.282714572048,13399.371225649531,22.25459175397344,0.0
194.0,veh1,6956.576157393109,12156.512737531557,13.061063458311532,0.0
194.0,veh2,6776.622063712467,15232.120521660972,0.0,57.0
195.0,veh0,7481.792664089616,13410.84655936877,22.53589293338526,0.0
195.0,veh1,6963.782696776827,12161.869847834678,8.981160097009354,0.0
195.0,veh2,6776.622063712467,15232.120521660972,0.0,58.0
196.0,veh0,7462.151291763949,13423.749839699383,23.42387199270241,0.0
196.0,veh1,6967.929529735801,12164.952470489878,5.167996553831118,0.0
196.0,veh2,6776.622063712467,15232.120521660972,0.0,59.0
197.0,veh0,7443.718719795419,13437.571701194696,22.957925931026043,0.0
197.0,veh1,6969.000918870896,12165.748906819254,1.335220254291797,0.0
197.0,veh2,6776.622063712467,15232.120521660972,0.0,60.0
198.0,veh0,7425.484565423928,13452.578955593912,23.534382586145586,0.0
198.0,veh1,6969.2392854987975,12165.926100927307,0.2970647536876317,0.0
198.0,veh2,6776.622063712467,15232.120521660972,0.0,61.0
199.0,veh0,7408.835196953831,13467.71263661618,22.42905709472187,0.0
199.0,veh1,6969.341592268162,12166.002152499228,0.1274999588204609,0.0
199.0,veh2,6776.622063712467,15232.120521660972,0.0,62.0
200.0,veh0,7392.618609586658,13483.641471004505,22.647206775249728,0.0
200.0,veh1,6969.426359999366,12166.065166112561,0.10564190722672262,0.0
200.0,veh2,6776.622063712467,15232.120521660972,0.0,63.0
201.0,veh0,7376.527903347369,13499.525300275394,22.526500041025503,0.0
201.0,veh1,6969.433968612158,12166.070822111345,0.009482244663036854,1.0
201.0,veh2,6776.622063712467,15232.120521660972,0.0,64.0
202.0,veh0,7360.500439767344,13515.480486680312,22.531685039854423,0.0
202.0,veh1,6969.436351154927,12166.072593217245,0.002969247361476852,2.0
202.0,veh2,6776.622063712467,15232.120521660972,0.0,65.0
203.0,veh0,7344.55448059523,13531.354536228198,22.41710473591164,0.0
203.0,veh1,6969.436731608343,12166.072876034114,0.00047414061715593,3.0
203.0,veh2,6776.622063712467,15232.120521660972,0.0,66.0
204.0,veh0,7328.0228893081785,13547.811576934475,23.24039647494145,0.0
204.0,veh1,6969.436731608343,12166.072876034114,0.0,4.0
204.0,veh2,6776.622063712467,15232.120521660972,0.0,67.0
205.0,veh0,7311.4990987301035,13564.260852109715,23.229430103569104,0.0
205.0,veh1,6969.436731608343,12166.072876034114,0.0,5.0
205.0,veh2,6776.622063712467,15232.120521660972,0.0,68.0
206.0,veh0,7295.011456613242,13580.674141838226,23.178611972636357,0.0
206.0,veh1,6969.436731608343,12166.072876034114,0.0,6.0
206.0,veh2,6776.622063712467,15232.120521660972,0.0,69.0
207.0,veh0,7278.670769579259,13596.941139189981,22.972019979717956,0.0
207.0,veh1,6969.436731608343,12166.072876034114,0.0,7.0
207.0,veh2,6776.622063712467,15232.120521660972,0.0,70.0
208.0,veh0,7262.284719238193,13613.283290193702,23.056887562816776,0.0
208.0,veh1,6967.526731608343,12168.642876034113,0.0,8.0
208.0,veh2,6776.622063712467,15232.120521660972,0.0,71.0
209.0,veh0,7245.582653041184,13629.946484242852,23.50568592700809,0.0
209.0,veh1,6967.526731608343,12168.642876034113,0.0,9.0
209.0,veh2,6776.622063712467,15232.120521660972,0.0,72.0
210.0,veh0,7228.991436658263,13646.499086468171,23.349681221704746,0.0
210.0,veh1,6967.526731608343,12168.642876034113,0.0,10.0
210.0,veh2,6776.622063712467,15232.120521660972,0.0,73.0
211.0,veh0,7212.781719471125,13662.67107739343,22.812777573277057,0.0
211.0,veh1,6967.526731608343,12168.642876034113,0.0,11.0
211.0,veh2,6776.622063712467,15232.120521660972,0.0,74.0
212.0,veh0,7196.682908094534,13678.73142215432,22.666884867392294,0.0
212.0,veh1,6967.526731608343,12168.642876034113,0.0,12.0
212.0,veh2,6776.622063712467,15232.120521660972,0.0,75.0
213.0,veh0,7181.10344403905,13695.178797723376,22.540934991963955,0.0
213.0,veh1,6967.526731608343,12168.642876034113,0.0,13.0
213.0,veh2,6776.622063712467,15232.120521660972,0.0,76.0
214.0,veh0,7165.558296056111,13712.476906862945,23.12656354018189,0.0
214.0,veh1,6967.526731608343,12168.642876034113,0.0,14.0
214.0,veh2,6776.622063712467,15232.120521660972,0.0,77.0
215.0,veh0,7151.0612672736515,13730.121129516647,22.70308831973169,0.0
215.0,veh1,6967.526731608343,12168.642876034113,0.0,15.0
215.0,veh2,6776.622063712467,15232.120521660972,0.0,78.0
216.0,veh0,7137.584096579559,13748.67967594292,22.813459819682688,0.0
216.0,veh1,6967.526731608343,12168.642876034113,0.0,16.0
216.0,veh2,6776.622063712467,15232.120521660972,0.0,79.0
217.0,veh0,7124.843249991362,13767.414384801392,22.53354949952271,0.0
217.0,veh1,6967.526731608343,12168.642876034113,0.0,17.0
217.0,veh2,6776.622063712467,15232.120521660972,0.0,80.0
218.0,veh0,7112.883765681906,13787.21817372316,23.00016686572861,0.0
218.0,veh1,6967.526731608343,12168.642876034113,0.0,18.0
218.0,veh2,6776.622063712467,15232.120521660972,0.0,81.0
219.0,veh0,7101.78474779845,13807.161950771912,22.69432582714297,0.0
219.0,veh1,6967.526731608343,12168.642876034113,0.0,19.0
219.0,veh2,6776.622063712467,15232.120521660972,0.0,82.0
220.0,veh0,7091.891353471562,13827.464356068129,22.453222063124926,0.0
220.0,veh1,6967.526731608343,12168.642876034113,0.0,20.0
220.0,veh2,6776.622063712467,15232.120521660972,0.0,83.0
221.0,veh0,7082.648368088177,13848.980456585343,23.285989895450697,0.0
221.0,veh1,6967.526731608343,12168.642876034113,0.0,21.0
221.0,veh2,6776.622063712467,15232.120521660972,0.0,84.0
222.0,veh0,7074.282280699641,13868.748123574756,21.417420948930847,0.0
222.0,veh1,6967.526731608343,12168.642876034113,0.0,22.0
222.0,veh2,6776.622063712467,15232.120521660972,0.0,85.0
223.0,veh0,7067.644596114925,13884.339231959319,16.917420948930847,0.0
223.0,veh1,6967.526731608343,12168.642876034113,0.0,23.0
223.0,veh2,6776.622063712467,15232.120521660972,0.0,86.0
224.0,veh0,7063.026887989589,13896.119077705629,12.417420948930847,0.0
224.0,veh1,6967.526731608343,12168.642876034113,0.0,24.0
224.0,veh2,6776.622063712467,15232.120521660972,0.0,87.0
225.0,veh0,7060.375689418165,13904.337315895009,7.917420948930847,0.0
225.0,veh1,6967.526731608343,12168.642876034113,0.0,25.0
225.0,veh2,6776.622063712467,15232.120521660972,0.0,88.0
226.0,veh0,7057.702031544694,13914.43102814578,9.887685136083343,0.0
226.0,veh1,6967.526731608343,12168.642876034113,0.0,26.0
226.0,veh2,6776.622063712467,15232.120521660972,0.0,89.0
227.0,veh0,7058.093222616474,13926.279651258323,11.568200556007975,0.0
227.0,veh1,6967.526731608343,12168.642876034113,0.0,27.0
227.0,veh2,6776.622063712467,15232.120521660972,0.0,90.0
228.0,veh0,7060.555830432174,13939.533860234575,13.625721570412457,0.0
228.0,veh1,6967.526731608343,12168.642876034113,0.0,28.0
228.0,veh2,6776.622063712467,15232.120521660972,0.0,91.0
229.0,veh0,7057.979000998754,13953.18649850187,14.670194979661495,0.0
229.0,veh1,6967.526731608343,12168.642876034113,0.0,29.0
229.0,veh2,6776.622063712467,15232.120521660972,0.0,92.0
230.0,veh0,7050.09930633025,13961.598584897998,12.053765256815963,0.0
230.0,veh1,6967.526731608343,12168.642876034113,0.0,30.0
230.0,veh2,6776.622063712467,15232.120521660972,0.0,93.0
231.0,veh0,7036.256852654258,13965.41,14.421656843644008,0.0
231.0,veh1,6967.526731608343,12168.642876034113,0.0,31.0
231.0,veh2,6776.622063712467,15232.120521660972,0.0,94.0
232.0,veh0,7023.686221755373,13958.836386553628,14.586166367712059,0.0
232.0,veh1,6967.526731608343,12168.642876034113,0.0,32.0
232.0,veh2,6776.622063712467,15232.120521660972,0.0,95.0
233.0,veh0,7014.454990503898,13952.72002485227,10.32550654907512,0.0
233.0,veh1,6967.526731608343,12168.642876034113,0.0,33.0
233.0,veh2,6776.622063712467,15232.120521660972,0.0,96.0
234.0,veh0,7008.924975852293,13941.798177107348,10.931552053735219,0.0
234.0,veh1,6967.526731608343,12168.642876034113,0.0,34.0
234.0,veh2,6776.622063712467,15232.120521660972,0.0,97.0
235.0,veh0,6998.660330806734,13933.851067549243,11.64620414481368,0.0
235.0,veh1,6967.526731608343,12168.642876034113,0.0,35.0
235.0,veh2,6776.622063712467,15232.120521660972,0.0,98.0
236.0,veh0,6986.630163011853,13927.255067738583,13.66987637470346,0.0
236.0,veh1,6967.526731608343,12168.642876034113,0.0,36.0
236.0,veh2,6776.622063712467,15232.120521660972,0.0,99.0
237.0,veh0,6972.6788747063965,13920.712617970266,15.348579398313166,0.0
237.0,veh1,6967.526731608343,12168.642876034113,0.0,37.0
237.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
238.0,veh0,6956.367802440893,13913.823571963127,17.638155633540453,0.0
238.0,veh1,6967.526731608343,12168.642876034113,0.0,38.0
238.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
239.0,veh0,6938.01327598264,13906.168942627892,19.808549923872206,0.0
239.0,veh1,6967.526731608343,12168.642876034113,0.0,39.0
239.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
240.0,veh0,6917.357813434755,13897.554723682419,22.291763397495828,0.0
240.0,veh1,6967.526731608343,12168.642876034113,0.0,40.0
240.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
241.0,veh0,6896.34409294268,13888.791095719207,22.678402104263007,0.0
241.0,veh1,6967.526731608343,12168.642876034113,0.0,41.0
241.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
242.0,veh0,6874.903458838261,13879.849426362878,23.13913529846985,0.0
242.0,veh1,6967.526731608343,12168.642876034113,0.0,42.0
242.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
243.0,veh0,6853.385784056521,13870.874303582643,23.242379447386416,0.0
243.0,veh1,6967.526731608343,12168.642876034113,0.0,43.0
243.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
244.0,veh0,6832.106621923375,13862.003642004132,22.924679967003687,0.0
244.0,veh1,6967.526731608343,12168.642876034113,0.0,44.0
244.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
245.0,veh0,6810.931018975789,13853.176937769467,22.80243813235946,0.0
245.0,veh1,6967.526731608343,12168.642876034113,0.0,45.0
245.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
246.0,veh0,6789.105924257417,13844.079503498082,23.50182770617474,0.0
246.0,veh1,6967.526731608343,12168.642876034113,0.0,46.0
246.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
247.0,veh0,6768.076542320421,13836.065488680066,22.369406615115516,0.0
247.0,veh1,6969.58225859619,12170.151422083114,2.5335763426031916,46.0
247.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
248.0,veh0,6746.760794516544,13828.168426618848,22.599545570497217,0.0
248.0,veh1,6973.045227295995,12172.671848898899,4.2379475822206585,46.0
248.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
249.0,veh0,6724.172800282648,13822.609621883574,23.12839124785904,0.0
249.0,veh1,6979.864517117164,12173.716635986375,6.152434158488177,46.0
249.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
250.0,veh0,6701.061076611093,13819.290540571825,23.125631982448326,0.0
250.0,veh1,6986.829486385171,12178.834459939317,8.644640074507333,46.0
250.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
251.0,veh0,6678.579301938014,13818.138186825088,22.290742207376102,0.0
251.0,veh1,6991.192649766591,12182.073559790751,5.434731921121182,46.0
251.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
252.0,veh0,6655.481668104802,13818.627779035653,22.876369715283438,0.0
252.0,veh1,6991.938947666477,12182.636382459435,0.9347319211211822,46.0
252.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
253.0,veh0,6632.7389278512355,13821.551482448966,22.700338900798744,0.0
253.0,veh1,6991.9612307876705,12182.65318733821,0.027909424217631623,47.0
253.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
254.0,veh0,6610.465032853987,13826.709876452458,22.72520627438724,0.0
254.0,veh1,6991.978579670378,12182.666271047096,0.02172933149855406,48.0
254.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
255.0,veh0,6588.035275664671,13833.055427961368,23.08636445914097,0.0
255.0,veh1,6991.980417313615,12182.667656910931,0.0023016328911401305,49.0
255.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
256.0,veh0,6566.144143456827,13842.532886894645,23.545354383962042,0.0
256.0,veh1,6991.980417313615,12182.667656910931,0.0,50.0
256.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
257.0,veh0,6545.578682879039,13854.704441878373,23.551287173001842,0.0
257.0,veh1,6991.980417313615,12182.667656910931,0.0,51.0
257.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
258.0,veh0,6529.072130231311,13866.710225754005,20.12323807425424,0.0
258.0,veh1,6991.980417313615,12182.667656910931,0.0,52.0
258.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
259.0,veh0,6516.293276742747,13877.196362049337,16.306781136848493,0.0
259.0,veh1,6991.980417313615,12182.667656910931,0.0,53.0
259.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
260.0,veh0,6507.405829853001,13885.227662565698,11.806781136848493,0.0
260.0,veh1,6991.980417313615,12182.667656910931,0.0,54.0
260.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
261.0,veh0,6501.540088159635,13890.848761298043,8.006604306491548,0.0
261.0,veh1,6991.980417313615,12182.667656910931,0.0,55.0
261.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
262.0,veh0,6498.670190337034,13893.642323611748,3.947579296840579,0.0
262.0,veh1,6990.066167594769,12185.227656910933,0.0,56.0
262.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
263.0,veh0,6498.082641598444,13894.256338509735,0.8375319960051517,0.0
263.0,veh1,6990.066167594769,12185.227656910933,0.0,57.0
263.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
264.0,veh0,6497.742278735551,13894.61203303312,0.4851764104022409,0.0
264.0,veh1,6990.066167594769,12185.227656910933,0.0,58.0
264.0,veh2,6776.622063712467,15232.120521660972,0.0,100.0
265.0,veh0,6497.656519244232,13894.701655564588,0.1222474208911349,0.0
265.0,veh1,6990.066167594769,12185.227656910933,0.0,59.0
